time_tag,active,source,cadence,x_gci,y_gci,z_gci,vx_gci,vy_gci,vz_gci,x_gse,y_gse,z_gse,vx_gse,vy_gse,vz_gse,x_gsm,y_gsm,z_gsm,vx_gsm,vy_gsm,vz_gsm,record_Id,record_Id_0
2023-07-16T12:00:00,false,ACE,3600,-832180,1220837,483972,,,,1537098,242364,-44646,,,,,,,,,,1138,0
2023-07-16T11:00:00,true,DSCOVR,3600,-434871,1337622,390723,-0.357,-0.121,-0.066,1440911,-157105,-173503,0.018,0.382,-0.012,1440911,-206607,-109995,0.018,0.355,-0.141,1139,0
2023-07-16T11:00:00,false,ACE,3600,-831287,1221151,484344,,,,1537098,242364,-38268,,,,,,,,,,1140,0
2023-07-16T10:00:00,true,DSCOVR,3600,-433587,1338057,390959,-0.357,-0.121,-0.065,1440956,-157480,-173460,0.018,0.382,-0.012,1440956,-205980,-111627,0.018,0.356,-0.138,1141,0
2023-07-16T10:00:00,false,ACE,3600,-830394,1221464,484715,,,,1537098,242364,-38268,,,,,,,,,,1142,0
2023-07-16T09:00:00,true,DSCOVR,3600,-432303,1338490,391194,-0.357,-0.12,-0.065,1441001,-157853,-173416,0.018,0.381,-0.012,1441001,-204139,-115405,0.018,0.359,-0.131,1143,0
2023-07-16T09:00:00,false,ACE,3600,-829501,1221777,485087,,,,1537098,242364,-38268,,,,,,,,,,1144,0
2023-07-16T08:00:00,false,ACE,3600,-828606,1222089,485457,,,,1537098,242364,-38268,,,,,,,,,,1145,0
2023-07-16T08:00:00,true,DSCOVR,3600,-431019,1338922,391429,-0.357,-0.12,-0.065,1441046,-158227,-173372,0.018,0.381,-0.012,1441046,-201144,-120975,0.018,0.362,-0.121,1146,0
2023-07-16T07:00:00,false,ACE,3600,-827711,1222401,485828,,,,1537098,242364,-38268,,,,,,,,,,1147,0
2023-07-16T07:00:00,true,DSCOVR,3600,-429734,1339352,391664,-0.357,-0.119,-0.065,1441090,-158600,-173328,0.018,0.381,-0.012,1441090,-197087,-127880,0.018,0.366,-0.108,1148,0
2023-07-16T06:00:00,false,ACE,3600,-826815,1222711,486198,,,,1537098,242364,-38268,,,,,,,,,,1149,0
2023-07-16T06:00:00,true,DSCOVR,3600,-428449,1339781,391899,-0.357,-0.119,-0.065,1441134,-158972,-173283,0.018,0.381,-0.012,1441134,-192120,-135607,0.018,0.37,-0.093,1150,0
2023-07-16T05:00:00,true,DSCOVR,3600,-427165,1340209,392133,-0.357,-0.119,-0.065,1441179,-159344,-173238,0.018,0.381,-0.013,1441179,-186483,-143619,0.018,0.373,-0.077,1151,0
2023-07-16T05:00:00,false,ACE,3600,-825918,1223021,486568,,,,1537098,242364,-38268,,,,,,,,,,1152,0
2023-07-16T04:00:00,false,ACE,3600,-825021,1223331,486938,,,,1537098,242364,-38268,,,,,,,,,,1153,0
2023-07-16T04:00:00,true,DSCOVR,3600,-425880,1340635,392367,-0.357,-0.118,-0.065,1441223,-159716,-173193,0.019,0.381,-0.013,1441223,-180510,-151397,0.019,0.376,-0.061,1154,0
2023-07-16T03:00:00,true,DSCOVR,3600,-424595,1341059,392601,-0.357,-0.118,-0.065,1441266,-160087,-173147,0.019,0.381,-0.013,1441266,-174616,-158483,0.019,0.378,-0.046,1155,0
2023-07-16T03:00:00,false,ACE,3600,-824123,1223639,487307,,,,1537098,242364,-38268,,,,,,,,,,1156,0
2023-07-16T02:00:00,false,ACE,3600,-823224,1223947,487677,,,,1530720,242364,-38268,,,,,,,,,,1157,0
2023-07-16T02:00:00,true,DSCOVR,3600,-423310,1341482,392835,-0.357,-0.117,-0.065,1441310,-160458,-173101,0.019,0.381,-0.013,1441310,-169262,-164503,0.019,0.379,-0.033,1158,0
2023-07-16T01:00:00,false,ACE,3600,-822324,1224254,488046,,,,1530720,242364,-38268,,,,,,,,,,1159,0
2023-07-16T01:00:00,true,DSCOVR,3600,-422024,1341904,393068,-0.357,-0.117,-0.065,1441354,-160828,-173054,0.019,0.381,-0.013,1441354,-164912,-169167,0.019,0.38,-0.022,1160,0
2023-07-16T00:00:00,true,DSCOVR,3600,-420739,1342324,393302,-0.357,-0.116,-0.065,1441397,-161198,-173007,0.019,0.38,-0.013,1441397,-161992,-172264,0.019,0.38,-0.015,1161,0
2023-07-16T00:00:00,false,ACE,3600,-821424,1224560,488414,,,,1530720,242364,-38268,,,,,,,,,,1162,0
2023-07-15T23:00:00,true,DSCOVR,3600,-419453,1342742,393535,-0.357,-0.116,-0.065,1441440,-161568,-172960,0.019,0.38,-0.013,1441440,-160845,-173633,0.019,0.38,-0.012,1163,0
2023-07-15T23:00:00,false,ACE,3600,-820523,1224865,488783,,,,1530720,242364,-38268,,,,,,,,,,1164,0
2023-07-15T22:00:00,true,DSCOVR,3600,-418168,1343160,393767,-0.357,-0.116,-0.065,1441483,-161937,-172913,0.019,0.38,-0.013,1441483,-161687,-173146,0.019,0.38,-0.013,1165,0
2023-07-15T22:00:00,false,ACE,3600,-819621,1225170,489151,,,,1530720,242364,-38268,,,,,,,,,,1166,0
2023-07-15T21:00:00,false,ACE,3600,-818719,1225474,489519,,,,1530720,242364,-38268,,,,,,,,,,1167,0
2023-07-15T21:00:00,true,DSCOVR,3600,-416882,1343575,394000,-0.357,-0.115,-0.065,1441526,-162305,-172865,0.019,0.38,-0.013,1441526,-164571,-170709,0.019,0.38,-0.018,1168,0
2023-07-15T20:00:00,false,ACE,3600,-817816,1225777,489886,,,,1530720,242364,-38268,,,,,,,,,,1169,0
2023-07-15T20:00:00,true,DSCOVR,3600,-415596,1343989,394232,-0.357,-0.115,-0.064,1441568,-162673,-172817,0.02,0.38,-0.013,1441568,-169342,-166287,0.02,0.379,-0.028,1170,0
2023-07-15T19:00:00,true,DSCOVR,3600,-414310,1344402,394464,-0.357,-0.114,-0.064,1441611,-163041,-172768,0.02,0.38,-0.014,1441611,-175623,-159961,0.02,0.378,-0.042,1171,0
2023-07-15T19:00:00,false,ACE,3600,-816912,1226079,490253,,,,1530720,242364,-38268,,,,,,,,,,1172,0
2023-07-15T18:00:00,true,DSCOVR,3600,-413024,1344813,394695,-0.357,-0.114,-0.064,1441653,-163408,-172719,0.02,0.38,-0.014,1441653,-182831,-152008,0.02,0.375,-0.059,1173,0
2023-07-15T18:00:00,false,ACE,3600,-816008,1226381,490620,,,,1530720,242364,-38268,,,,,,,,,,1174,0
2023-07-15T17:00:00,false,ACE,3600,-815103,1226682,490987,,,,1530720,242364,-38268,,,,,,,,,,1175,0
2023-07-15T17:00:00,true,DSCOVR,3600,-411738,1345223,394927,-0.357,-0.114,-0.064,1441695,-163774,-172670,0.02,0.38,-0.014,1441695,-190271,-142946,0.02,0.372,-0.077,1176,0
2023-07-15T16:00:00,true,DSCOVR,3600,-410452,1345631,395158,-0.357,-0.113,-0.064,1441737,-164141,-172620,0.02,0.379,-0.014,1441737,-197263,-133517,0.02,0.368,-0.095,1177,0
2023-07-15T16:00:00,false,ACE,3600,-814197,1226982,491354,,,,1530720,242364,-38268,,,,,,,,,,1178,0
2023-07-15T15:00:00,true,DSCOVR,3600,-409166,1346038,395388,-0.357,-0.113,-0.064,1441778,-164506,-172570,0.02,0.379,-0.014,1441778,-203278,-124582,0.02,0.363,-0.111,1179,0
2023-07-15T15:00:00,false,ACE,3600,-813291,1227282,491720,,,,1530720,242364,-38268,,,,,,,,,,1180,0
2023-07-15T14:00:00,true,DSCOVR,3600,-407880,1346443,395619,-0.357,-0.112,-0.064,1441820,-164872,-172520,0.02,0.379,-0.014,1441820,-208002,-116965,0.02,0.359,-0.124,1181,0
2023-07-15T14:00:00,false,ACE,3600,-812384,1227580,492086,,,,1530720,242364,-38268,,,,,,,,,,1182,0
2023-07-15T13:00:00,false,ACE,3600,-811476,1227878,492451,,,,1530720,242364,-38268,,,,,,,,,,1183,0
2023-07-15T13:00:00,true,DSCOVR,3600,-406593,1346847,395849,-0.357,-0.112,-0.064,1441861,-165236,-172469,0.02,0.379,-0.014,1441861,-211325,-111311,0.02,0.355,-0.133,1184,0
2023-07-15T12:00:00,true,DSCOVR,3600,-405307,1347249,396080,-0.357,-0.112,-0.064,1441902,-165601,-172418,0.02,0.379,-0.014,1441902,-213265,-108026,0.02,0.353,-0.139,1185,0
2023-07-15T12:00:00,false,ACE,3600,-810567,1228176,492816,,,,1530720,242364,-38268,,,,,,,,,,1186,0
2023-07-15T11:00:00,false,ACE,3600,-809658,1228472,493182,,,,1530720,242364,-38268,,,,,,,,,,1187,0
2023-07-15T11:00:00,true,DSCOVR,3600,-404021,1347650,396309,-0.357,-0.111,-0.064,1441944,-165964,-172366,0.021,0.379,-0.014,1441944,-213890,-107263,0.021,0.352,-0.14,1188,0
2023-07-15T10:00:00,false,ACE,3600,-808749,1228768,493546,,,,1530720,242364,-38268,,,,,,,,,,1189,0
2023-07-15T10:00:00,true,DSCOVR,3600,-402734,1348050,396539,-0.357,-0.111,-0.064,1441984,-166327,-172314,0.021,0.379,-0.014,1441984,-213272,-108959,0.021,0.353,-0.137,1190,0
2023-07-15T09:00:00,true,DSCOVR,3600,-401448,1348448,396768,-0.357,-0.11,-0.064,1442025,-166690,-172262,0.021,0.379,-0.015,1442025,-211466,-112881,0.021,0.356,-0.13,1191,0
2023-07-15T09:00:00,false,ACE,3600,-807838,1229063,493911,,,,1530720,242364,-38268,,,,,,,,,,1192,0
2023-07-15T08:00:00,true,DSCOVR,3600,-400161,1348844,396997,-0.357,-0.11,-0.064,1442066,-167052,-172210,0.021,0.378,-0.015,1442066,-208525,-118660,0.021,0.359,-0.12,1193,0
2023-07-15T08:00:00,false,ACE,3600,-806927,1229357,494275,,,,1530720,242364,-38268,,,,,,,,,,1194,0
2023-07-15T07:00:00,true,DSCOVR,3600,-398875,1349239,397226,-0.357,-0.109,-0.064,1442106,-167414,-172157,0.021,0.378,-0.015,1442106,-204529,-125830,0.021,0.363,-0.107,1195,0
2023-07-15T07:00:00,false,ACE,3600,-806015,1229650,494639,,,,1530720,242364,-38268,,,,,,,,,,1196,0
2023-07-15T06:00:00,true,DSCOVR,3600,-397588,1349632,397455,-0.357,-0.109,-0.063,1442146,-167775,-172104,0.021,0.378,-0.015,1442146,-199624,-133861,0.021,0.367,-0.092,1197,0
2023-07-15T06:00:00,false,ACE,3600,-805103,1229943,495002,,,,1530720,242364,-31890,,,,,,,,,,1198,0
2023-07-15T05:00:00,false,ACE,3600,-804190,1230235,495366,,,,1530720,242364,-31890,,,,,,,,,,1199,0
2023-07-15T05:00:00,true,DSCOVR,3600,-396301,1350024,397683,-0.357,-0.109,-0.063,1442186,-168136,-172050,0.021,0.378,-0.015,1442186,-194039,-142197,0.021,0.37,-0.077,1200,0
2023-07-15T04:00:00,false,ACE,3600,-803276,1230526,495729,,,,1530720,242364,-31890,,,,,,,,,,1201,0
2023-07-15T04:00:00,true,DSCOVR,3600,-395015,1350415,397911,-0.357,-0.108,-0.063,1442226,-168496,-171996,0.021,0.378,-0.015,1442226,-188104,-150301,0.021,0.373,-0.061,1202,0
2023-07-15T03:00:00,false,ACE,3600,-802362,1230816,496092,,,,1530720,242364,-31890,,,,,,,,,,1203,0
2023-07-15T03:00:00,true,DSCOVR,3600,-393728,1350804,398139,-0.357,-0.108,-0.063,1442266,-168856,-171942,0.022,0.378,-0.015,1442266,-182233,-157695,0.022,0.375,-0.046,1204,0
2023-07-15T02:00:00,false,ACE,3600,-801447,1231106,496454,,,,1530720,242364,-31890,,,,,,,,,,1205,0
2023-07-15T02:00:00,true,DSCOVR,3600,-392441,1351191,398366,-0.357,-0.107,-0.063,1442305,-169215,-171888,0.022,0.378,-0.015,1442305,-176882,-163987,0.022,0.377,-0.032,1206,0
2023-07-15T01:00:00,false,ACE,3600,-800532,1231395,496816,,,,1530720,242364,-31890,,,,,,,,,,1207,0
2023-07-15T01:00:00,true,DSCOVR,3600,-391155,1351577,398593,-0.357,-0.107,-0.063,1442345,-169574,-171833,0.022,0.377,-0.015,1442345,-172524,-168871,0.022,0.377,-0.022,1208,0
2023-07-15T00:00:00,false,ACE,3600,-799616,1231683,497178,,,,1530720,242364,-31890,,,,,,,,,,1209,0
2023-07-15T00:00:00,true,DSCOVR,3600,-389868,1351962,398820,-0.357,-0.107,-0.063,1442384,-169932,-171777,0.022,0.377,-0.015,1442384,-169587,-172118,0.022,0.377,-0.015,1210,0
2023-07-14T23:00:00,true,DSCOVR,3600,-388581,1352345,399047,-0.357,-0.106,-0.063,1442423,-170290,-171722,0.022,0.377,-0.016,1442423,-168420,-173555,0.022,0.377,-0.011,1211,0
2023-07-14T23:00:00,false,ACE,3600,-798699,1231970,497540,,,,1530720,242364,-31890,,,,,,,,,,1212,0
2023-07-14T22:00:00,false,ACE,3600,-797782,1232257,497901,,,,1530720,242364,-31890,,,,,,,,,,1213,0
2023-07-14T22:00:00,true,DSCOVR,3600,-387295,1352727,399274,-0.357,-0.106,-0.063,1442462,-170647,-171666,0.022,0.377,-0.016,1442462,-169243,-173049,0.022,0.377,-0.013,1214,0
2023-07-14T21:00:00,false,ACE,3600,-796864,1232542,498262,,,,1530720,242364,-31890,,,,,,,,,,1215,0
2023-07-14T21:00:00,true,DSCOVR,3600,-386008,1353107,399500,-0.357,-0.105,-0.063,1442501,-171003,-171609,0.022,0.377,-0.016,1442501,-172108,-170501,0.022,0.377,-0.018,1216,0
2023-07-14T20:00:00,false,ACE,3600,-795945,1232827,498623,,,,1530720,242364,-31890,,,,,,,,,,1217,0
2023-07-14T20:00:00,true,DSCOVR,3600,-384722,1353486,399726,-0.357,-0.105,-0.063,1442540,-171359,-171552,0.022,0.377,-0.016,1442540,-176859,-165877,0.022,0.376,-0.028,1218,0
2023-07-14T19:00:00,false,ACE,3600,-795026,1233112,498983,,,,1530720,242364,-31890,,,,,,,,,,1219,0
2023-07-14T19:00:00,true,DSCOVR,3600,-383435,1353863,399952,-0.357,-0.105,-0.063,1442578,-171715,-171495,0.022,0.377,-0.016,1442578,-183112,-159269,0.022,0.375,-0.042,1220,0
2023-07-14T18:00:00,true,DSCOVR,3600,-382149,1354239,400177,-0.357,-0.104,-0.063,1442617,-172069,-171438,0.023,0.376,-0.016,1442617,-190279,-150973,0.023,0.372,-0.058,1221,0
2023-07-14T18:00:00,false,ACE,3600,-794106,1233395,499343,,,,1530720,242364,-31890,,,,,,,,,,1222,0
2023-07-14T17:00:00,true,DSCOVR,3600,-380862,1354613,400402,-0.357,-0.104,-0.063,1442655,-172424,-171380,0.023,0.376,-0.016,1442655,-197657,-141538,0.023,0.369,-0.076,1223,0
2023-07-14T17:00:00,false,ACE,3600,-793186,1233678,499703,,,,1530720,242364,-31890,,,,,,,,,,1224,0
2023-07-14T16:00:00,true,DSCOVR,3600,-379576,1354986,400627,-0.357,-0.103,-0.062,1442693,-172778,-171322,0.023,0.376,-0.016,1442693,-204570,-131737,0.023,0.365,-0.094,1225,0
2023-07-14T16:00:00,false,ACE,3600,-792265,1233960,500063,,,,1530720,242364,-31890,,,,,,,,,,1226,0
2023-07-14T15:00:00,false,ACE,3600,-791343,1234241,500422,,,,1530720,242364,-31890,,,,,,,,,,1227,0
2023-07-14T15:00:00,true,DSCOVR,3600,-378289,1355357,400852,-0.357,-0.103,-0.062,1442731,-173131,-171264,0.023,0.376,-0.016,1442731,-210495,-122464,0.023,0.36,-0.11,1228,0
2023-07-14T14:00:00,true,DSCOVR,3600,-377003,1355727,401076,-0.357,-0.103,-0.062,1442769,-173484,-171205,0.023,0.376,-0.016,1442769,-215131,-114569,0.023,0.356,-0.123,1229,0
2023-07-14T14:00:00,false,ACE,3600,-790421,1234522,500781,,,,1530720,242364,-31890,,,,,,,,,,1230,0
2023-07-14T13:00:00,false,ACE,3600,-789499,1234801,501140,,,,1530720,242364,-31890,,,,,,,,,,1231,0
2023-07-14T13:00:00,true,DSCOVR,3600,-375717,1356095,401300,-0.357,-0.102,-0.062,1442806,-173836,-171146,0.023,0.376,-0.016,1442806,-218380,-108720,0.023,0.352,-0.132,1232,0
2023-07-14T12:00:00,true,DSCOVR,3600,-374430,1356462,401524,-0.357,-0.102,-0.062,1442844,-174187,-171086,0.023,0.376,-0.017,1442844,-220268,-105325,0.023,0.35,-0.138,1233,0
2023-07-14T12:00:00,false,ACE,3600,-788575,1235080,501498,,,,1530720,242364,-31890,,,,,,,,,,1234,0
2023-07-14T11:00:00,false,ACE,3600,-787651,1235358,501856,,,,1530720,242364,-31890,,,,,,,,,,1235,0
2023-07-14T11:00:00,true,DSCOVR,3600,-373144,1356828,401748,-0.357,-0.101,-0.062,1442881,-174538,-171026,0.023,0.375,-0.017,1442881,-220873,-104541,0.023,0.349,-0.139,1236,0
2023-07-14T10:00:00,true,DSCOVR,3600,-371858,1357192,401972,-0.357,-0.101,-0.062,1442918,-174889,-170966,0.023,0.375,-0.017,1442918,-220263,-106299,0.023,0.35,-0.136,1237,0
2023-07-14T10:00:00,false,ACE,3600,-786727,1235636,502214,,,,1530720,248742,-31890,,,,,,,,,,1238,0
2023-07-14T09:00:00,false,ACE,3600,-785802,1235913,502572,,,,1530720,248742,-31890,,,,,,,,,,1239,0
2023-07-14T09:00:00,true,DSCOVR,3600,-370572,1357554,402195,-0.357,-0.1,-0.062,1442956,-175238,-170905,0.023,0.375,-0.017,1442956,-218491,-110357,0.023,0.353,-0.129,1240,0
2023-07-14T08:00:00,false,ACE,3600,-784876,1236188,502929,,,,1530720,248742,-31890,,,,,,,,,,1241,0
2023-07-14T08:00:00,true,DSCOVR,3600,-369287,1357915,402418,-0.357,-0.1,-0.062,1442993,-175588,-170844,0.024,0.375,-0.017,1442993,-215602,-116338,0.024,0.356,-0.119,1242,0
2023-07-14T07:00:00,false,ACE,3600,-783950,1236464,503286,,,,1530720,248742,-31890,,,,,,,,,,1243,0
2023-07-14T07:00:00,true,DSCOVR,3600,-368001,1358275,402640,-0.357,-0.1,-0.062,1443029,-175936,-170783,0.024,0.375,-0.017,1443029,-211668,-123762,0.024,0.36,-0.106,1244,0
2023-07-14T06:00:00,false,ACE,3600,-783024,1236738,503643,,,,1530720,248742,-31890,,,,,,,,,,1245,0
2023-07-14T06:00:00,true,DSCOVR,3600,-366715,1358633,402863,-0.357,-0.099,-0.062,1443066,-176284,-170722,0.024,0.375,-0.017,1443066,-206823,-132084,0.024,0.364,-0.092,1246,0
2023-07-14T05:00:00,false,ACE,3600,-782096,1237012,503999,,,,1530720,248742,-31890,,,,,,,,,,1247,0
2023-07-14T05:00:00,true,DSCOVR,3600,-365430,1358990,403085,-0.357,-0.099,-0.062,1443103,-176632,-170660,0.024,0.374,-0.017,1443103,-201291,-140732,0.024,0.367,-0.076,1248,0
2023-07-14T04:00:00,false,ACE,3600,-781169,1237285,504355,,,,1530720,248742,-31890,,,,,,,,,,1249,0
2023-07-14T04:00:00,true,DSCOVR,3600,-364144,1359345,403307,-0.357,-0.098,-0.062,1443139,-176979,-170597,0.024,0.374,-0.017,1443139,-195394,-149151,0.024,0.37,-0.06,1250,0
2023-07-14T03:00:00,true,DSCOVR,3600,-362859,1359698,403528,-0.357,-0.098,-0.062,1443176,-177325,-170534,0.024,0.374,-0.017,1443176,-189542,-156844,0.024,0.372,-0.045,1251,0
2023-07-14T03:00:00,false,ACE,3600,-780240,1237557,504711,,,,1530720,248742,-31890,,,,,,,,,,1252,0
2023-07-14T02:00:00,false,ACE,3600,-779311,1237828,505067,,,,1524342,248742,-31890,,,,,,,,,,1253,0
2023-07-14T02:00:00,true,DSCOVR,3600,-361573,1360051,403750,-0.357,-0.098,-0.061,1443212,-177671,-170471,0.024,0.374,-0.018,1443212,-184196,-163398,0.024,0.373,-0.032,1254,0
2023-07-14T01:00:00,false,ACE,3600,-778382,1238099,505422,,,,1524342,248742,-25512,,,,,,,,,,1255,0
2023-07-14T01:00:00,true,DSCOVR,3600,-360288,1360402,403971,-0.357,-0.097,-0.061,1443248,-178016,-170408,0.024,0.374,-0.018,1443248,-179830,-168492,0.024,0.374,-0.022,1256,0
2023-07-14T00:00:00,false,ACE,3600,-777452,1238368,505777,,,,1524342,248742,-25512,,,,,,,,,,1257,0
2023-07-14T00:00:00,true,DSCOVR,3600,-359003,1360751,404192,-0.357,-0.097,-0.061,1443284,-178360,-170344,0.024,0.374,-0.018,1443284,-176877,-171883,0.024,0.374,-0.015,1258,0
2023-07-13T23:00:00,false,ACE,3600,-776522,1238637,506131,,,,1524342,248742,-25512,,,,,,,,,,1259,0
2023-07-13T23:00:00,true,DSCOVR,3600,-357719,1361099,404413,-0.357,-0.096,-0.061,1443320,-178704,-170280,0.024,0.373,-0.018,1443320,-175690,-173388,0.024,0.374,-0.011,1260,0
2023-07-13T22:00:00,true,DSCOVR,3600,-356434,1361445,404633,-0.357,-0.096,-0.061,1443356,-179047,-170216,0.025,0.373,-0.018,1443356,-176492,-172864,0.025,0.374,-0.012,1261,0
2023-07-13T22:00:00,false,ACE,3600,-775591,1238906,506486,,,,1524342,248742,-25512,,,,,,,,,,1262,0
2023-07-13T21:00:00,false,ACE,3600,-774659,1239173,506840,,,,1524342,248742,-25512,,,,,,,,,,1263,0
2023-07-13T21:00:00,true,DSCOVR,3600,-355149,1361790,404853,-0.357,-0.096,-0.061,1443391,-179390,-170151,0.025,0.373,-0.018,1443391,-179336,-170208,0.025,0.373,-0.018,1264,0
2023-07-13T20:00:00,false,ACE,3600,-773727,1239440,507193,,,,1524342,248742,-25512,,,,,,,,,,1265,0
2023-07-13T20:00:00,true,DSCOVR,3600,-353865,1362134,405073,-0.357,-0.095,-0.061,1443427,-179732,-170086,0.025,0.373,-0.018,1443427,-184063,-165389,0.025,0.372,-0.028,1266,0
2023-07-13T19:00:00,true,DSCOVR,3600,-352581,1362476,405293,-0.357,-0.095,-0.061,1443462,-180073,-170020,0.025,0.373,-0.018,1443462,-190283,-158511,0.025,0.371,-0.041,1267,0
2023-07-13T19:00:00,false,ACE,3600,-772795,1239706,507547,,,,1524342,248742,-25512,,,,,,,,,,1268,0
2023-07-13T18:00:00,true,DSCOVR,3600,-351296,1362817,405512,-0.357,-0.094,-0.061,1443497,-180414,-169954,0.025,0.373,-0.018,1443497,-197402,-149887,0.025,0.369,-0.058,1269,0
2023-07-13T18:00:00,false,ACE,3600,-771861,1239971,507900,,,,1524342,248742,-25512,,,,,,,,,,1270,0
2023-07-13T17:00:00,false,ACE,3600,-770928,1240236,508253,,,,1524342,248742,-25512,,,,,,,,,,1271,0
2023-07-13T17:00:00,true,DSCOVR,3600,-350013,1363156,405731,-0.357,-0.094,-0.061,1443533,-180754,-169888,0.025,0.373,-0.018,1443533,-204716,-140091,0.025,0.365,-0.075,1272,0
2023-07-13T16:00:00,true,DSCOVR,3600,-348729,1363494,405950,-0.357,-0.094,-0.061,1443568,-181094,-169822,0.025,0.372,-0.019,1443568,-211545,-129935,0.025,0.361,-0.093,1273,0
2023-07-13T16:00:00,false,ACE,3600,-769994,1240500,508605,,,,1524342,248742,-25512,,,,,,,,,,1274,0
2023-07-13T15:00:00,false,ACE,3600,-769059,1240763,508958,,,,1524342,248742,-25512,,,,,,,,,,1275,0
2023-07-13T15:00:00,true,DSCOVR,3600,-347445,1363830,406169,-0.357,-0.093,-0.061,1443603,-181433,-169755,0.025,0.372,-0.019,1443603,-217378,-120338,0.025,0.356,-0.109,1276,0
2023-07-13T14:00:00,false,ACE,3600,-768124,1241025,509310,,,,1524342,248742,-25512,,,,,,,,,,1277,0
2023-07-13T14:00:00,true,DSCOVR,3600,-346162,1364165,406388,-0.356,-0.093,-0.061,1443638,-181771,-169687,0.025,0.372,-0.019,1443638,-221924,-112180,0.025,0.352,-0.122,1278,0
2023-07-13T13:00:00,true,DSCOVR,3600,-344879,1364498,406606,-0.356,-0.092,-0.061,1443673,-182109,-169620,0.025,0.372,-0.019,1443673,-225096,-106143,0.025,0.348,-0.131,1279,0
2023-07-13T13:00:00,false,ACE,3600,-767189,1241286,509661,,,,1524342,248742,-25512,,,,,,,,,,1280,0
2023-07-13T12:00:00,true,DSCOVR,3600,-343596,1364830,406824,-0.356,-0.092,-0.061,1443707,-182446,-169552,0.026,0.372,-0.019,1443707,-226933,-102645,0.026,0.346,-0.136,1281,0
2023-07-13T12:00:00,false,ACE,3600,-766253,1241547,510013,,,,1524342,248742,-25512,,,,,,,,,,1282,0
2023-07-13T11:00:00,true,DSCOVR,3600,-342313,1365161,407042,-0.356,-0.092,-0.06,1443742,-182782,-169484,0.026,0.371,-0.019,1443742,-227514,-101840,0.026,0.346,-0.137,1283,0
2023-07-13T11:00:00,false,ACE,3600,-765316,1241807,510364,,,,1524342,248742,-25512,,,,,,,,,,1284,0
2023-07-13T10:00:00,false,ACE,3600,-764379,1242066,510715,,,,1524342,248742,-25512,,,,,,,,,,1285,0
2023-07-13T10:00:00,true,DSCOVR,3600,-341030,1365490,407259,-0.356,-0.091,-0.06,1443776,-183118,-169415,0.026,0.371,-0.019,1443776,-226911,-103657,0.026,0.347,-0.134,1286,0
2023-07-13T09:00:00,false,ACE,3600,-763442,1242325,511065,,,,1524342,248742,-25512,,,,,,,,,,1287,0
2023-07-13T09:00:00,true,DSCOVR,3600,-339748,1365817,407476,-0.356,-0.091,-0.06,1443811,-183453,-169346,0.026,0.371,-0.019,1443811,-225172,-107846,0.026,0.349,-0.128,1288,0
2023-07-13T08:00:00,true,DSCOVR,3600,-338465,1366144,407693,-0.356,-0.09,-0.06,1443845,-183787,-169277,0.026,0.371,-0.019,1443845,-222333,-114019,0.026,0.352,-0.118,1289,0
2023-07-13T08:00:00,false,ACE,3600,-762504,1242583,511416,,,,1524342,248742,-25512,,,,,,,,,,1290,0
2023-07-13T07:00:00,true,DSCOVR,3600,-337183,1366468,407910,-0.356,-0.09,-0.06,1443879,-184121,-169207,0.026,0.371,-0.019,1443879,-218459,-121685,0.026,0.356,-0.105,1291,0
2023-07-13T07:00:00,false,ACE,3600,-761565,1242840,511766,,,,1524342,248742,-25512,,,,,,,,,,1292,0
2023-07-13T06:00:00,false,ACE,3600,-760626,1243096,512115,,,,1524342,248742,-25512,,,,,,,,,,1293,0
2023-07-13T06:00:00,true,DSCOVR,3600,-335902,1366792,408127,-0.356,-0.09,-0.06,1443914,-184454,-169137,0.026,0.371,-0.02,1443914,-213674,-130284,0.026,0.36,-0.091,1294,0
2023-07-13T05:00:00,true,DSCOVR,3600,-334620,1367114,408343,-0.356,-0.089,-0.06,1443948,-184786,-169066,0.026,0.37,-0.02,1443948,-208194,-139229,0.026,0.363,-0.075,1295,0
2023-07-13T05:00:00,false,ACE,3600,-759687,1243351,512465,,,,1524342,248742,-25512,,,,,,,,,,1296,0
2023-07-13T04:00:00,false,ACE,3600,-758747,1243606,512814,,,,1524342,248742,-25512,,,,,,,,,,1297,0
2023-07-13T04:00:00,true,DSCOVR,3600,-333339,1367434,408559,-0.356,-0.089,-0.06,1443982,-185118,-168996,0.026,0.37,-0.02,1443982,-202336,-147948,0.026,0.366,-0.06,1298,0
2023-07-13T03:00:00,true,DSCOVR,3600,-332058,1367753,408775,-0.356,-0.088,-0.06,1444016,-185449,-168924,0.026,0.37,-0.02,1444016,-196505,-155925,0.026,0.368,-0.045,1299,0
2023-07-13T03:00:00,false,ACE,3600,-757807,1243860,513162,,,,1524342,248742,-25512,,,,,,,,,,1300,0
2023-07-13T02:00:00,false,ACE,3600,-756866,1244113,513511,,,,1524342,248742,-25512,,,,,,,,,,1301,0
2023-07-13T02:00:00,true,DSCOVR,3600,-330777,1368071,408990,-0.356,-0.088,-0.06,1444050,-185780,-168853,0.026,0.37,-0.02,1444050,-191166,-162730,0.026,0.369,-0.032,1302,0
2023-07-13T01:00:00,true,DSCOVR,3600,-329496,1368387,409206,-0.356,-0.088,-0.06,1444083,-186109,-168781,0.026,0.37,-0.02,1444083,-186792,-168025,0.026,0.37,-0.022,1303,0
